"CrashFactId","Name","MinorInjuries","ModerateInjuries","SevereInjuries","FatalInjuries","TcrNumber","CityDamageFlag","ShortFormFlag","Distance","CrashDateTime","PedestrianAction","RoadwaySurface","RoadwayCondition","Lighting","PrimaryCollisionFactor","TrafficControl","Weather","CollisionType","ProximityToIntersection","VehicleInvolvedWith","PedestrianDirectionFrom","PedestrianDirectionTo","DirectionFromIntersection","Comment","SpeedingFlag","HitAndRunFlag","IntersectionNumber","AStreetName","BStreetName","Latitude","Longitude"
"689366","CR-0000095292","2","0","0","0","22-322-0690","False","False","0","11/18/2022 6:10:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","14838","BAYLISS DR","SANTA TERESA BL","37.21971784","-121.7619748"
"685061","CR-0000093735","2","0","0","0","22-213-1044","False","False","0","8/1/2022 11:34:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Related","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","14838","BAYLISS DR","SANTA TERESA BL","37.21971784","-121.7619748"
"723774","CR-0000104170","3","0","0","1","24-273-0543","False","False","100","9/29/2024 3:10:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","No Controls Present/Factor","Clear","Head On","Non-Related","Other Vehicle","Not Applicable","Not Applicable","South Of","","False","False","14838","BAYLISS DR","SANTA TERESA BL","37.21971784","-121.7619748"
"690595","CR-0000096716","0","0","0","0","23-027-0214","False","False","0","1/27/2023 8:53:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","86404","LYONSVILLE LN","WALTRIP LN","37.2432875","-121.8880323"
"695843","CR-0000098908","0","0","0","0","23-106-0860","False","False","30","4/16/2023 11:50:00 PM","No Pedestrians Involved","Dry","Unknown","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Head On","Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","False","True","52777","DUBERT LN","SANTEE DR","37.32821739","-121.8455087"
"683485","CR-0000093081","0","0","0","0","22-216-4002","False","True","","8/4/2022 6:05:00 AM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Rear End","Related","Other Vehicle","Unknown","Unknown","West Of","","False","True","18325","BIKINI AV","LETITIA ST","37.31765127","-121.8342987"
"684763","CR-0000093407","0","0","0","0","22-184-0031","False","False","0","7/3/2022 12:33:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Intersection","Parked Vehicle","Not Applicable","Not Applicable","At","Street sign and Light Pole Undamaged","True","True","104532","ROEDER RD","WAR ADMIRAL AV","37.26841355","-121.8100075"
"694470","CR-0000098435","2","0","0","0","23-139-0446","False","False","0","5/19/2023 12:47:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Head On","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","False","82708","LEAN AV","OMIRA DR","37.25022146","-121.8174872"
"719704","CR-0000102876","0","0","0","0","24-013-4003","False","True","51","1/13/2024 4:00:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Other","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","False","False","68782","GREY GHOST AV","ROEDER RD","37.26569016","-121.8099776"
"685021","CR-0000093705","0","0","0","0","22-203-0918","False","False","90","7/22/2022 9:49:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","True","True","53217","DURANT AV","INDEPENDENCE DR","37.29430796","-121.8394532"
"689242","CR-0000095215","0","0","0","0","22-296-0277","False","False","65","10/23/2022 7:20:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","True","False","53217","DURANT AV","INDEPENDENCE DR","37.29430796","-121.8394532"
"684984","CR-0000093612","0","0","0","0","22-127-0121","False","False","0","8/5/2022 3:42:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Intersection","Parked Vehicle","Not Applicable","Not Applicable","At","","False","True","53250","DURANT AV","POCATELLO DR","37.29488076","-121.8400476"
"685094","CR-0000093765","0","0","0","0","22-217-0121","False","False","0","8/5/2022 3:42:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Intersection","Parked Vehicle","Not Applicable","Not Applicable","At","","False","True","53250","DURANT AV","POCATELLO DR","37.29488076","-121.8400476"
"698750","CR-0000100002","0","0","1","0","23-262-0781","False","False","0","9/19/2023 7:37:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Motorcycle","Not Applicable","Not Applicable","At","","False","False","53239","DURANT AV","LEWIS RD","37.29556355","-121.8407361"
"694186","CR-0000098000","1","0","0","0","23-099-0620","False","False","0","4/9/2023 6:02:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Intersection","Parked Vehicle","Not Applicable","Not Applicable","At","","True","False","108657","SHELLBARK DR","STONE CANYON DR","37.27234759","-121.8330904"
"689207","CR-0000095107","1","0","0","0","22-299-0412","False","False","0","10/26/2022 12:10:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","73908","HOSPITAL PW","INTERNATIONAL CI","37.23939182","-121.8021315"
"681538","CR-0000090934","0","0","0","0","22-039-4000","False","True","0","2/7/2022 11:15:00 AM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","73908","HOSPITAL PW","INTERNATIONAL CI","37.23939182","-121.8021315"
"726955","CR-0000105544","0","0","0","0","24-204-0298","False","False","0","7/22/2024 10:15:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","False","73908","HOSPITAL PW","INTERNATIONAL CI","37.23939182","-121.8021315"
"726895","CR-0000105436","1","0","0","0","24-197-0728","False","False","0","7/15/2024 5:21:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","44110","COTTLE RD","HOSPITAL PW/PALMIA DR","37.23937812","-121.8038359"
"726804","CR-0000105345","1","0","0","0","24-190-0173","False","False","0","7/8/2024 6:54:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Hit Object","Intersection","Fixed Object","Not Applicable","Not Applicable","At","","False","False","44110","COTTLE RD","HOSPITAL PW/PALMIA DR","37.23937812","-121.8038359"
"723714","CR-0000104107","0","0","0","0","24-121-0469","False","False","25","4/30/2024 1:00:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","False","True","44110","COTTLE RD","HOSPITAL PW/PALMIA DR","37.23937812","-121.8038359"
"723656","CR-0000104048","0","0","0","0","24-102-4005","False","True","0","4/11/2024 11:10:00 AM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","44110","COTTLE RD","HOSPITAL PW/PALMIA DR","37.23937812","-121.8038359"
"719791","CR-0000102964","0","0","0","0","24-024-0352","False","False","0","1/24/2024 11:56:00 AM","No Pedestrians Involved","Wet","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","44110","COTTLE RD","HOSPITAL PW/PALMIA DR","37.23937812","-121.8038359"
"716029","CR-0000101764","0","0","0","0","23-013-4001","False","True","","1/13/2023 11:00:00 AM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Sideswipe","Related","Other Vehicle","Not Applicable","Not Applicable","Unknown","","False","False","44110","COTTLE RD","HOSPITAL PW/PALMIA DR","37.23937812","-121.8038359"
"689197","CR-0000095115","0","0","0","0","22-300-9702","False","True","0","10/25/2022 12:30:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","44110","COTTLE RD","HOSPITAL PW/PALMIA DR","37.23937812","-121.8038359"
"684921","CR-0000093583","0","0","0","0","22-232-0807","True","False","200","8/20/2022 8:01:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","West Of","TREE","True","True","44110","COTTLE RD","HOSPITAL PW/PALMIA DR","37.23937812","-121.8038359"
"694139","CR-0000098109","1","0","0","0","23-121-0712","False","False","23","5/1/2023 5:48:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","True","False","44110","COTTLE RD","HOSPITAL PW/PALMIA DR","37.23937812","-121.8038359"
"694687","CR-0000098721","0","1","0","0","23-223-0394","False","False","257","8/11/2023 11:49:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","False","False","44110","COTTLE RD","HOSPITAL PW/PALMIA DR","37.23937812","-121.8038359"
"725248","CR-0000104729","0","0","0","0","24-164-0112","True","False","390","6/12/2024 3:54:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","North Of","TREE","True","False","21229","BODEGA WY","LOS PINOS WY","37.23227606","-121.8000815"
"688896","CR-0000094755","0","1","0","0","22-278-0754","False","False","0","10/5/2022 5:39:00 PM","Crossing In Crosswalk - At Intersection","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Intersection","Pedestrian","West","East","At","","False","False","115170","D AMICO DR","THOUSAND PINES CT","37.31736166","-121.7891401"
"696184","CR-0000099328","1","0","0","0","23-212-0159","False","False","0","7/31/2023 6:04:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dusk - Dawn","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","False","61159","FLICKINGER AV","ROYALTREE CI","37.39455154","-121.8827669"
"723759","CR-0000104156","0","0","0","0","24-123-4001","False","True","51","5/2/2024 6:00:00 AM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Other","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","False","False","33813","CARPENTIER WY","CAS DR","37.28906888","-121.8338917"
"689100","CR-0000094947","0","1","0","0","22-295-0333","False","False","130","10/22/2022 10:24:00 AM","In Road - Includes Shoulder","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Non-Related","Pedestrian","Unknown","South","South Of","PEDESTRIAN","True","False","40908","COACHLIGHT DR","SINGLETON RD","37.29264517","-121.8274326"
"681709","CR-0000091104","1","0","0","0","22-074-0214","False","False","0","3/15/2022 8:39:00 AM","No Pedestrians Involved","Wet","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Rain","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","40908","COACHLIGHT DR","SINGLETON RD","37.29264517","-121.8274326"
"722538","CR-0000103862","0","0","0","0","24-109-0292","False","False","770","4/18/2024 9:44:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","False","False","84655","LOCKE DR","SINGLETON RD","37.29413672","-121.8253112"
"681927","CR-0000091421","0","0","0","0","22-049-0682","True","False","32","2/18/2022 4:26:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Hit Object","Related","Fixed Object","Not Applicable","Not Applicable","West Of","Parking meter & sign","False","False","59795","FIFTH ST","JACKSON ST","37.34896055","-121.89436"
"683275","CR-0000092849","0","0","0","0","22-199-0684","False","False","51","7/18/2022 4:57:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","True","True","59795","FIFTH ST","JACKSON ST","37.34896055","-121.89436"
"683361","CR-0000092951","1","1","0","0","22-177-0189","False","False","270","6/26/2022 6:04:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Head On","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","True","False","106380","SAN FERNANDO ST","THIRTEENTH ST","37.34027464","-121.8767344"
"689536","CR-0000095513","0","0","0","0","22-356-0021","True","False","0","12/22/2022 12:39:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Hit Object","Intersection","Fixed Object","Not Applicable","Not Applicable","At","Street Sign","True","True","106380","SAN FERNANDO ST","THIRTEENTH ST","37.34027464","-121.8767344"
